5750023.py,kgaughan,69,136,52,45
3217751.py,aaronlevin,54,48,88,11
6129406.py,KunihikoKido,29,24,19,2
d68467b87bc50e04c41e.py,gilgeorges,2,1,0,0
9040475.py,tclarke,42,7,12,6
8966485.py,adrianom,15,2,10,10
3fabf65987f4bd2dea37.py,chilversc,20,64,11,0
167828e51d8f2b6fad75.py,nicolewhite,47,20,580,14
10cd35b2872628246140.py,mozbugbox,27,8,8,0
832219525541e059aefa.py,sebdah,68,24,111,30
6934842.py,poke,60,17,46,5
c1adfdb0f526465c99409cc143dea97b.py,jimfleming,43,48,214,2
d0fccca030af69e737d2.py,akumasenpai,1,1,0,1
247844.py,gcachet,3,3,8,1
ad91a3b4a0a6900fedef.py,boris-arzur,21,6,4,2
c174cae74baafd912a2b.py,PBarmby,55,11,24,7
9ea0e4feb62a45acffee.py,zoidbergwill,264,33,67,30
17f92e5c34a868fef70b8ae0950ffd01.py,dbader,42,8,1601,10
cd237eb1040c38e7ab5306a63575ded5.py,hiway,180,53,86,105
fe8e267149862eb67127f4fff7e017be.py,dgelessus,39,5,26,0
fb7a070f52883849de35.py,Chandler,50,53,46,37
776228.py,th0ma5w,19,19,41,95
e747efae07a76e117e02.py,cltnschlosser,10,1,2,0
5807648.py,jikamens,36,9,34,3
4347285.py,mjbommar,34,72,87,18
0b1459d7574df520d1e55f08ee4d172c.py,onlurking,17,53,275,759
4c59bb823a2c4cc886ae51deae9b23d5.py,tam17aki,61,60,25,3
78c0ce7cbcd8977956bbfc3b614da9fc.py,quirkz,7,4,2,5
3015700.py,ionrock,91,29,22,1
c8839593c615bb2f6e80.py,takluyver,333,149,625,1
033ca5ca8088b3b01d3ca0cb81bfb88b.py,ihaveamac,71,34,143,153
3de0abd7d18e6edc87dd.py,thet,81,17,74,160
ed991fb8cdcac3dfadf7.py,martinth,29,14,12,10
1e5404260b7e3a8ba4ba0a0d62c0cf75.py,hawkowl,42,12,153,4
11400017.py,pjdietz,38,51,9,0
a2b9c6ecdb24ca8fd6f4f41a9c0eb32e.py,Utopiah,92,21,55,13
e1e011652b297d13b3ac3f99fd11b2bc.py,bstriner,66,8,205,1
4309948.py,rutherford,22,11,6,6
aecb82d8b51e991dbd01.py,spikedrba,0,8,1,1
75395a508151b2d716cf.py,etataurov,41,11,9,12
460662.py,jakevsrobots,13,56,49,5
323897.py,mgedmin,210,117,122,0
4942025.py,drewfradette,43,8,22,2
2134683.py,temoto,65,60,72,35
fdc372dbf11370fe29eb.py,snakeye,30,3,6,5
6da9a7c1e03912fde62e.py,samuell,287,167,126,98
99c9d5fab8fefdd46a1e.py,barentsen,138,19,96,12
6316920.py,kylef,33,39,1779,41
6493234.py,fnielsen,60,68,111,31
5555656.py,wingyplus,247,232,66,111
e0805f72e7db3269ec22.py,mathebox,21,5,16,7
3012306.py,zeffii,80,2066,155,46
e3fde11eb4586064ab39df21bcdbaab3.py,Roadmaster,31,24,9,0
1051872.py,saghul,135,157,706,85
5363149.py,FZambia,50,97,189,48
8069261.py,huyx,56,18,4,4
1051247.py,xarg,89,28,101,12
6192900.py,mwatts272,3,10,1,0
d4fc38e54acd1d87aff571bf072bac9d.py,kastnerkyle,872,190,562,82
92df922103ac9deb1a05.py,zed,86,180,25,0
3783153.py,boris317,20,24,5,7
950bbb9d9d4014d893e5.py,hyperconcerto,0,5,0,0
84b35dd347eb6b92dc6995fa58792a69.py,BlackArbsCEO,14,9,223,6
f94292e31f143cec38a8106e123d0d9d.py,auneri,14,16,5,2
5544335.py,gavinwahl,32,34,37,20
bb4e14b1998814f27bc4c7905da650ce.py,asus4,89,100,130,190
68703518a1db03aa52ba.py,mkrcah,24,4,26,3
6be14c606064285d9be7.py,dderusha,26,14,9,21
5166022.py,philipbjorge,78,20,32,20
4df824c0654056e18b9e.py,alexgustafson,61,3,11,7
1240260.py,ukyo,97,63,63,2
ab8e7d758e4c866260172e2ed27a9ef0.py,junghanw,5,4,0,0
2151722.py,alexalemi,25,24,30,6
398206feb04ca55d1714c658596d087b.py,LucasLobo,3,72,1,0
4635563.py,andrewgiessel,27,57,43,38
177e37756c833768a21d446cc4921c6e.py,chrishawkins,12,1,5,3
40774bf9348d35d9ea4f.py,bonzanini,18,9,463,4
7836469.py,fliphess,49,63,25,15
4077509.py,derekkwok,4,4,17,4
85098ded28a6e472fa7d4c5b0afd5d3e.py,tokestermw,39,36,95,86
7c3fcf69b1eb3eaf4bac1112d10967ca.py,shgidi,57,14,4,3
4b5afb297b4b7c835e6f.py,aessam,7,32,62,14
2377217.py,codesburner,109,50,8,9
471524.py,inky,21,202,97,74
4699799.py,sc68cal,139,98,55,74
5224673.py,hanleybrand,122,82,10,75
3922704.py,irachex,78,15,147,104
35faae3e7f89f629a94e.py,deanishe,104,19,210,7
fdb36ad251f70855d5d6.py,alexdeloy,10,10,9,12
f841110a9aa6dbb6f781.py,jmichalicek,46,10,18,18
5711847.py,zlalanne,47,19,14,13
94969418492f5a05b188e63954a23386.py,JamieCressey,23,9,7,0
2475544.py,nathangrigg,32,36,17,3
4280187.py,patrickmclaren,13,8,13,6
8904564.py,stephanh42,23,14,6,1
b113801cd38a354b06a4ad59e3c14a7f.py,keithweaver,25,45,284,33
208597ccc64bf9b436ed.py,obfusk,146,145,29,23
bce98c5c1688fc833475.py,tjeastman,13,4,2,3
97d0fb82c3894f56809a.py,Echocage,23,48,5,4
e96c1637d02bcf8a78e7.py,mckaydavis,27,5,26,8
6421651.py,r-plus,120,67,183,71
eae20730aa58bc7c60c740188b601b39.py,daknuett,25,9,2,2
a833143c198982710d85.py,bigsnarfdude,195,557,230,265
9771f75e3f16ba5daafb.py,arthuralvim,46,86,113,791
5944478.py,Juanlu001,168,98,471,1014
4569360.py,shawnhermans,2,17,2,2
13623f68e36fdad4cb67.py,oltodosel,10,5,1,0
a517ef06aa523c915bd7.py,zaxtax,79,11,158,17
cd19a20d2e712f61d2ea.py,mrueg,66,3,45,61
1064355.py,tzuryby,196,59,63,39
08fe49cbdc4fb6383b2e.py,ferrandonea,2,13,0,0
5297697.py,SebastianJarsve,5,12,8,5
c5e7bad33643895c0f0db5e30c97df3a.py,jsbain,63,158,45,0
9797a9ce8ad97de6e326afc7c9894965.py,pudquick,95,193,220,0
d4623c574d4bccb6bf0c.py,guilhermemm,5,1,8,0
5438033.py,CamDavidsonPilon,61,48,2909,83
b4994c605f76d528d0c4.py,dastergon,109,11,182,10
54cae73f590be7e3b06c05436d368f79.py,dfirfpi,12,5,63,14
0671f835e1ab91cf77d4.py,schipiga,112,74,21,18
50bd6418d4036621dfd3.py,arnesund,22,5,11,8
761424.py,stephenmcd,85,37,1161,0
0d1baad4e3a871587ab1.py,Yagisanatode,2,8,1,0
28f95f95731a5a24e553.py,mrkn,267,291,421,201
852560.py,dnedbaylo,8,3,11,6
9673839.py,soravux,40,71,36,2
6102448.py,rudyryk,29,36,48,196
c37b2055ecd8774dd250.py,okochang,16,50,6,0
3205bf5aab78623c5ee5.py,rday,44,36,49,28
6578926.py,cclauss,2065,34,286,45
8d26ca1fc93fdb801b2c.py,shentonfreude,48,31,38,14
4febf298232a6fd86871df25d4dc00dd.py,ldjebran,22,5,3,1
2888855.py,miohtama,222,132,283,347
716261.py,ajshort,74,28,121,27
a5fc0bf06bbe656c7291.py,wendlers,56,6,49,3
b6e374d172bbe3e6130f6849e7bd6c13.py,light44,17,1,5,2
ea7e0822a5b45fc1a64ac50c16ec7b11.py,fish2000,141,127,58,334
69f4acd1fc094c66ba73.py,raylu,70,14,77,83
5383149.py,stucchio,49,45,418,9
5041434.py,zwass,32,15,75,38
6146611.py,flannelhead,57,11,28,13
adf6bff70142e5091792841d4b372050.py,mhmdiaa,12,4,68,8
b9bc61a74e7cadeb1fec.py,entron,15,8,71,15
8165881.py,flibbertigibbet,128,14,50,35
a67517621c2a9d4c2f14.py,chronossc,68,100,63,16
6553a21faade20f72e9f.py,Pigeoncraft,30,3,2,0
7655467.py,ajtulloch,107,193,890,85
a6ed93b689b57eb2ad28.py,renyuanL,61,50,27,4
c5ea21e2a4879fcc4151.py,tyleha,18,7,15,3
5663cc76aa329b2ddfb5.py,candidtim,14,6,10,0
1c3385802888f467c206ab2fdfbba4ef.py,KyleBoulay,6,13,0,0
1349819.py,ehmo,15,11,25,5
1447559.py,slok,126,67,142,78
3438588.py,mywaiting,44,17,13,24
45fd4bfb6f376d1b6c13.py,DonnchaC,62,37,330,260
74a882f16704db9caa27.py,frankwiles,13,10,366,82
1337638.py,kenneth-reitz,37,238,26564,199
839f6a3534002a6a29d819666a28bf5e.py,likecs,28,12,202,22
4630017.py,natcl,108,57,98,2
8e2e3c12d7a1aeaa4ce2.py,datasciesotist,6,44,5,0
fdd6c8da0ea6383b58aa.py,nobonobo,49,93,44,6
e488235d732b7becda81.py,mfriedenhagen,134,6,51,8
7255052.py,TheZ3ro,44,22,172,63
f6fb016997bdd6b9e414.py,worawit,3,11,295,0
972496588bf69fbfbd98ed6b01a3c8a8.py,twiecki,50,33,1917,129
7c1d2d753ddb522e7bc22511cfb08676.py,gilsondev,301,63,224,495
4575855.py,niwinz,117,57,514,233
4057289.py,jaysonrowe,17,88,7,0
722551de2a992577a2cd.py,vladignatyev,90,14,40,26
6727093.py,atmb4u,45,18,63,0
956145752a649054bd50.py,gene1wood,149,169,53,3
ce648166902041fbc613.py,lynncyrin,56,22,173,32
4792fc97f8a4094ac90d.py,gergob,32,40,30,5
8ddbf3172c1c6ffe0ac8.py,eternnoir,129,67,141,16
c078cabc0a48f2570028bff397a9e154.py,rahit,22,6,8,4
8d1a9b14d4e9a9080ab4752608c2de61.py,beugley,7,16,0,0
4a07818b8a21dd5c49013b9ed496cb70.py,fivethreeo,72,7,34,10
3390999.py,jtmille3,18,1,4,0
5185318.py,Blaskyy,28,2,24,18
4093998b625d76ef4afe.py,valiant-falstaff,4,1,4,0
1722150.py,K240,7,17,10,2
700554.py,copyninja,102,65,75,114
8243318.py,marksteve,175,53,267,297
a82ea6f919feadc3a229.py,jmvrbanac,67,45,41,9
7284462.py,Juanlu001,168,98,471,1014
1bd64fbbbc07f2a7634bcb9275929dac.py,tmr232,95,26,99,5
d1899f011ae41b26fb6e.py,lukedeo,34,11,94,16
5b9bd428079959558ba8.py,Calinou,345,57,316,56
735379e9c853171713ca.py,Querela,26,17,3,17
5690971.py,Alir3z4,72,101,52,0
3fe84c05013fa87d74a8.py,crmne,59,24,31,34
3363569.py,irace,68,84,325,31
5f54de51270d4c2d2747.py,outime,18,3,34,4
5143963.py,msiemens,28,14,105,9
187895beb89f0a1b3a54.py,stewartpark,89,22,63,145
3971694.py,dmjio,315,143,248,469
527113.py,rctay,92,113,45,48
8e7fafa7da938cd93695.py,babo,55,42,27,11
f9fef8ab18bff5cf4b70495479acc163.py,fmasanori,11,116,979,1
f6c9ed0b39f85dd85270.py,paulochf,20,19,53,56
8187958.py,maedoc,71,102,33,8
c12be33cdcd9a86f20a2.py,shuxiang,38,11,16,10
ce1c126b56e500e043f0.py,socrateslee,27,12,25,18
9342cb08ba396a38e8fc.py,nabijaczleweli,115,33,47,43
feb3ac5920653ae222c2.py,blink1073,222,72,244,16
cbaee720f474ca5b62e756e96c50e0b6.py,mandrewstuart,22,4,15,57
5881046.py,danielrichman,62,48,38,25
1222327.py,shawnchin,16,30,12,0
6005981.py,CarstenKoenig,120,90,45,6
37463b35ef8606629d2e.py,slarson,45,39,69,10
051e881fc94fe4a49295.py,worawit,3,11,295,0
f6dacd2a069887a47fbc.py,mr-linch,5,17,20,8
eae4ca4718bce24a4640.py,sycx,28,1,64,10
c489761a11ec2db184c5.py,nanvel,28,17,22,5
9ed6ee8a55ff1587c08c793d5f23dfda.py,kevvzub,4,1,8,1
3d63503051e73fe23c8e616189972784.py,gaucheph,5,4,2,5
9be3d2aa4930ecd8e536.py,siper92,24,4,6,1
3816736.py,davidnuon,174,24,74,74
3034305.py,techtonik,267,54,51,40
1372854.py,SAPikachu,62,42,47,21
1574231.py,azizmb,46,14,30,44
ff8e7c2954dd47a4ce5f.py,dennybritz,53,5,7026,6
5263bc6284c4dbe79951.py,JackSullivan,40,2,10,4
a39e0fef4e15d2ab04b5.py,danielsamuels,79,53,31,2
c2dfe5772ba3cd16c1be17ba42b7db66.py,bzamecnik,80,81,95,8
6509307.py,yumike,23,21,28,10
1cb4d81fed37fd06ef60d08c1181f557.py,danijar,59,22,705,36
1134410.py,zeffii,80,2066,155,46
8d4adc0149313af82bc7896b56f9809c.py,nirum,56,12,139,31
d11452963fb0570fb461.py,brianckeegan,26,7,101,19
486a96a3f6cf63415f058502783e9381.py,canwe,285,83,8,127
7295567.py,kevinastone,74,16,133,3
3021995.py,achimnol,41,18,146,33
6146161.py,LegoStormtroopr,122,16,39,34
1306188.py,kirpit,18,4,21,7
884089.py,mdellavo,59,167,12,0
96eb779a16bd038e374f2703da62f06d.py,teoliphant,29,6,547,16
d4fc31bc09e8b0756569a416aede330b.py,CrazyMath,10,1,3,5
2a71756bbdda89c04e56.py,Visgean,66,82,207,413
095397e723f3c69fdbcf.py,fmasanori,11,116,979,1
8abd37bf2d60cce6e01d.py,jazzycamel,35,3,6,0
12d06d39571c3e19fb7457dc17c4915c.py,TomWhitwell,30,4,300,7
4225456.py,dmarx,47,60,23,2
5504767.py,02strich,28,10,35,16
6fcb5874bd9e992855fb.py,fmasanori,11,116,979,1
eb302ad37fe170386893.py,typemytype,44,53,206,16
2870110.py,koblas,59,15,35,2
9237949.py,Kobold,30,23,9,10
756144.py,benmao,35,10,12,9
1521944.py,pamelafox,71,150,1206,0
6203459.py,cclauss,2065,34,286,45
4deb94eee58a02d104c6.py,techouse,19,11,8,11
b4a88868f0366904de0d.py,marteinn,45,80,22,21
5088386.py,olivergeorge,10,87,19,7
5eb3c5f701cc10acbb64330611e9fb51.py,RobFirth,27,6,6,5
5135935.py,ralphbean,310,109,251,48
5087533.py,omz,13,70,948,8
9294978.py,zed,86,180,25,0
5680477.py,bracki,30,33,29,8
5053378.py,tsemerad,13,4,7,12
eedb505574ccb2503af48fa2e3043036.py,jiivan,21,5,11,19
719502.py,levigross,75,9,66,29
e321c99dd325a55077a4.py,hugsy,29,55,434,87
3ff4278c609ce223ebb4fc300c5edd0f.py,pudquick,95,193,220,0
a7a5cde5ce1b679d3c0a.py,vqhuy,10,10,49,44
6552301.py,NYKevin,1,4,0,0
51934724e0896184a2340217b383af73.py,noahcoad,22,25,21,5
1283442.py,aerickson,168,14,32,23
9883420.py,th0ma5w,19,19,41,95
aeab43fab80d315932b32df0ec862920.py,edofic,101,80,29,16
9972970.py,pingswept,35,54,50,41
ba63956a7198296e96b9.py,eagleflo,22,30,49,51
3760188.py,rpls,9,2,3,4
5388218.py,MaxMorais,48,60,56,41
18a8e06c2b179bb78353fbacfeee82da.py,voider1,16,5,12,14
4988471.py,vsajip,159,123,137,0
1268033.py,ojii,187,114,284,57
6428df359af27d58078ca5ed9792bd6d.py,cbaziotis,21,7,118,6
916362.py,drewconway,18,46,800,24
11355707.py,Pentusha,28,13,13,12
5002929.py,jtiai,24,15,7,0
32d1a0d97e391392dec10a83070336f8.py,kootenpv,103,13,441,35
5329310.py,satomacoto,33,87,9,2
3788413.py,anacrolix,84,28,255,42
53c26a1022137657afbd.py,mick001,29,192,49,5
c18bfe4fd96008ffa0aef25001a2e88f.py,pirate,78,51,842,644
1055161.py,saghul,135,157,706,85
bc37eb9bc506a6f165152d676e3ccd42.py,jfsantos,211,34,196,75
1516095.py,kelsin,97,38,51,30
03aa9be710a5c93f6809f55dd0303e12.py,jezhumble,26,11,129,6
472566.py,lxneng,47,296,195,424
954da3acec84606885f5.py,glenrobertson,24,36,41,42
a48feaecfdb9e0609c6a02590fd1f91b.py,Dref360,33,16,177,38
7f1737a750d8246d325e.py,vierja,43,15,64,135
5895749.py,sloria,129,67,907,12
5af7cd0e934f5465b695.py,amacneil,83,26,211,43
5c96ef3306b92120696a44b92db8947f.py,arjunkrishnababu96,77,6,22,27
5036719.py,jugyo,206,367,425,101
52bba57f724e38229da9d85fbc85b673.py,akors,13,7,2,0
1e8ab5bcf1a3af2c20de.py,n8henrie,87,126,34,9
10554232.py,drmalex07,39,163,9,1
4443997.py,nakamuray,35,51,30,0
5f59050155c3159c2185.py,AndrewHazelden,48,21,79,49
fb6908dc8ac96e8fc983.py,ceilfors,50,11,33,6
4559cef8ecb36a0ed916ccaa80208c36.py,tanb,34,29,21,11
5027822.py,bluele,98,12,64,21
3338813.py,chuangbo,58,10,150,150
b9663b08ac9a4472afa6.py,takluyver,333,149,625,1
96471ce386a4956b49966f97f9d98af4.py,coldfusion39,21,11,25,4
2957026.py,sigilioso,18,13,19,22
24c70409908a31ad253f97f9dd4c6b7c.py,lucascnr,1,3,4,2
827988.py,dokterbob,132,27,97,25
61dbec4e74bcc725172ec46e546c65e1.py,ferstar,117,22,34,4
5579037.py,superduper,134,5,24,99
fc601789a5d2f6708b3bd30d72294ae0.py,fbidu,90,18,58,69
10013110.py,ian-weisser,4,7,0,0
ef2bb8995351eae33a48.py,johnsheehan,2,22,263,53
5580829.py,edmenendez,9,4,4,1
9aa0198264e6b4890914.py,mvollrath,11,5,10,11
5418094.py,eigenein,46,8,36,15
7c8837167df8b6fbb3a38e2de52ad0f4.py,mcoster,18,2,1,1
ac5f50d1409954c38681353fb6c6921b.py,man0lis,10,1,25,15
8b1b456ec95d95c77d42.py,csaez,30,41,107,60
3485236.py,dgouldin,86,35,92,22
5406587.py,sight-machine,0,3,13,0
14a34f3ad815906097ad.py,d0c-s4vage,55,7,70,1
f6350d84cef7a9ef997a0bc99f120a86.py,mflaxman,26,4,45,4
d9efb2ab358be75e6767.py,mmerickel,74,43,82,24
5761d36b3db9a9b15970f974de416e59.py,xflr6,15,50,46,24
a9f0b1ca7e98391a5067.py,hmasato,0,44,1,0
e2cc7f0812d571dc35e0.py,drjwbaker,35,186,35,0
d0344e3fc47a769bf714.py,podhmo,177,1842,23,6
1980996.py,kenneth-reitz,37,238,26564,199
1baf2656b83322847005c4d70549cd9d.py,JustinSDK,40,62,616,4
252222.py,tixxit,49,51,82,3
8d931c29cf4562851ece7e39b7ec3b3d.py,imayobrown,18,3,15,24
4269368.py,binaryghost,10,18,12,3
b8a7b7be344e447e7ee6625fe2fdd765.py,philipperemy,94,10,1125,7
2348175.py,zbskii,33,30,24,38
8827718.py,klaxa,17,69,46,18
59c15d850e82a77e539b8ff3d5cb5cad.py,devStepsize,2,139,0,0
2f904cb32be20d808481e04f5dd7fe0c.py,VlastimilHovan,2,12,3,1
17bb692bd34093fc11b3.py,jmatth,59,17,78,94
6215557.py,slowkow,63,83,289,156
212350.py,kogakure,27,103,88,3
4171336.py,chrix2,5,2,1,0
894259.py,andreberg,32,20,77,17
4594972.py,rutherford,22,11,6,6
835821d98f325225e81352ea828cf521.py,thijstriemstra,91,14,78,6
81515c19eca1d4afaa57051a894b5c5d.py,exhuma,71,38,27,5
5692543.py,kylemanna,133,260,184,70
8874098.py,carlosefonseca,69,26,14,11
3004616.py,carljm,120,31,598,6
6759219.py,VeryCB,16,7,229,187
1a0b5442171f9afbf372.py,boylea,30,3,17,0
7692812.py,godber,119,57,60,35
4707775.py,pklaus,134,191,65,12
1196291.py,siam,2,3,1,0
3708161.py,rweeks,12,8,9,2
61f9226f7ea498abce36187ddaf51ed5.py,danijar,59,22,705,36
6c34a844a9b8f36c3aceb932f047ecdd.py,wxg4net,22,10,13,0
9396204419c7b638d38f.py,fabianp,70,45,514,31
312676.py,thafreak,8,1,14,7
782350.py,mw44118,26,17,42,15
950860.py,mdornseif,132,73,40,21
dc0cf089d8d6211136d5.py,dietmarw,87,20,48,16
e54585df532ef23ceb1c.py,wolever,97,134,264,9
7893756.py,baderj,21,21,86,0
5902720.py,lonetwin,32,14,25,8
be7e84c9d61c4869e981.py,bobtiki,17,15,13,16
9674216.py,awood,33,17,22,7
25e42a0d29e5c12785d0.py,mnordhoff,11,19,1,0
31ba4a6699caa55f7fdd.py,hwine,84,11,11,2
5097469.py,fyears,49,46,87,33
dedc857cdc0e680dfb1be99762990c9c.py,omoindrot,25,1,89,10
a3f0db0b7cd65e523ab2.py,saucecode,24,23,43,0
6507cb95562f1db6df84.py,pwuertz,16,4,4,0
578b78d7632861af20c3e0b98210b943.py,tikipatel,46,12,14,8
8f941dbef210ea7784c3.py,drmarshall,19,9,3,0
fa287fc6448f84004284f5c086f59661.py,alecGraves,55,18,27,22
1448061.py,pamelafox,71,150,1206,0
5213fabf2bcb943efc82f00959b91163.py,jtyr,189,15,74,1
915767.py,kiowa,22,3,15,0
acf82efce8cab97de518eb5c6f303a95.py,icholy,117,167,113,39
853227.py,EnigmaCurry,118,50,74,18
8712011.py,nzjrs,61,38,108,130
280621dac95c6222ba3a.py,amatthies,16,4,18,13
10a1d9421e808419535db3ce8f0b7181.py,icaoberg,121,105,13,6
9089444.py,stephenmcd,85,37,1161,0
4aee7c4b51b205e9badbe30ba3ef8db9.py,meetmangukiya,77,7,52,34
d6f0ab643b2e4407d5d6.py,konrad,85,21,112,13
5202233.py,GregBowyer,87,42,49,52
d507005f4a55a0487d7f9b4693146d18.py,tamalsaha,208,53,320,177
e9c8b57c5759d1ff382a.py,sanbor,24,14,13,19
7f2d9b3d0f3eb7c15c197f13d4335dbf.py,kurtbrose,51,143,23,2
820560.py,sbp,45,99,114,27
0db840f27f1f0fd0747f13ab80d0ca37.py,nikhilkumarsingh,88,38,263,13
0f347c8d789402a09f2e.py,erikbern,21,33,1396,4
67489d052cbb839e37624cd7f124ad07.py,Bersam,65,14,48,21
c7bb640dfa73116a0f9eec73e9046e49.py,yyzhou95,16,6,1,1
de618f92897144273586648bc07cfd7b.py,ganadist,83,93,68,0
99b4064cbbcbf6a73963.py,57uff3r,44,9,6,2
850ab7372d51005fdfd7.py,celoyd,9,60,125,0
31064b04707923f82484c54981e4749e.py,mjohnsullivan,57,24,319,1
624b6d6c204f0274c8240cbbd00ddb56.py,shveenkov,8,13,13,0
8efabf56d67623ead804.py,deemson,8,2,5,2
2142891.py,ericflo,55,39,753,227
a53eac1eea4da887cab9.py,7h3rAm,94,36,100,353
2206339.py,johnjreiser,24,13,65,102
bda10fa55df5723e27da.py,garaud,59,7,38,50
8695db3337c655752c90.py,danielkza,116,44,19,8
6383054.py,cclauss,2066,34,286,45
3759608.py,migurski,112,60,566,122
b4336bbdae6e45d594e9.py,bonzanini,18,9,463,4
3284246.py,aeberspaecher,40,5,14,6
f45de3bbabbcacd3ca29.py,benjaminirving,21,5,29,38
7420811.py,derpston,44,9,18,1
e4a9176a05c0ec0ac40f.py,brianjking,424,106,46,315
1722663.py,zollinger,18,7,13,0
d448bf29981214778bb4e8143bae551c.py,szymonm,32,19,12,5
a2ba7306e829bf3a9010.py,vinovator,12,54,13,10
6507798.py,ib-lundgren,10,8,36,3
ec169727def8eb09b44fff84f93f1496.py,WhiteMagic,7,31,11,0
ebe734dcc6f4ff450abf.py,rougier,166,16,875,3
14f34c2b8153d9b4f336df8535b3416a.py,bigsnarfdude,195,557,230,265
74feaa1999686089df3c.py,fishtek,4,1,0,0
3692387.py,cjgiridhar,31,86,21,0
ed6d9ffe27839e2ffd168ec77a826b38.py,mtwtkman,43,4,11,3
b46119196c75d6ef20ff.py,AdmiralPotato,29,24,38,22
2464189.py,mdellavo,59,167,12,0
596809.py,tomazk,20,6,31,18
32179d2145e46c9edc0f6acfe4afeb8a.py,wowkin2,59,25,6,15
402ce685e0670c3186f939a91886d1dc.py,kkweon,119,48,78,73
540f615dd9d54de47dc52b0ca60522c1.py,williballenthin,62,71,451,47
3e66afdeedcb70ab0b34.py,Suor,77,49,241,9
3893296.py,theY4Kman,102,102,32,30
b0dd93e71ff18303c059.py,andybarilla,28,3,1,1
4ea20c6ef0cce1f1c634.py,fmasanori,11,116,979,1
6358780.py,dpenfoldbrown,7,8,16,8
210032.py,obeattie,82,35,201,30
4474608.py,jalcine,100,101,357,624
91fa9b990e46b6b624704e9a1c7495c8.py,GlenboLake,11,2,0,0
1638695.py,idan,83,178,450,29
949478.py,jfhbrook,219,416,426,79
5059989.py,omz,13,70,948,8
d703ec82aeee24164f0c.py,yzhong52,42,8,12,15
6499135.py,niwinz,117,57,514,233
1a1c7f3b86530da161b9.py,jvmsangkal,33,9,4,2
6770178.py,dan-blanchard,40,6,91,28
e86e366077ad19747b3d9bba10f09b5f.py,movchan74,11,4,21,0
41d15424e7989b936c1609b53edd1390.py,ischlag,13,3,69,2
02b1a5a8899b67df2623.py,kwatch,53,105,49,0
2597705.py,Rathgore,2,4,1,0
7ce1babe0821985a94fed5fd659d265a.py,Aarowaim,8,1,2,1
8c70f7b86a69ad25accd198f596fee18.py,krruzic,62,6,28,9
7209387.py,goodwillcoding,59,22,21,0
5881137.py,johtso,84,13,13,18
6dc7e154cf1e8a49554faac440e097e2.py,crawles,47,80,69,15
2a999bcaf0ebfbd6e5c0d213fb38f489.py,whophil,6,17,5,5
780503.py,wooster,34,10,62,28
a5abb327639786647cbabf72a6e40385.py,louisswarren,32,116,4,1
3211f1660291f871739379082f204c83.py,choldrim,101,5,82,13
1487795.py,traeblain,18,8,2,1
9de837d2ccc24b483a2e.py,jackparmer,25,70,65,96
8982799.py,lukf,8,13,3,2
7688353.py,mechanical-snail,20,9,3,3
840655.py,mlbright,114,54,22,104
3633352.py,JaHIY,51,46,51,29
398604.py,abhiomkar,75,61,59,59
5298132.py,BenLangmead,58,46,577,2
10567484.py,cdiener,34,14,41,15
2245426.py,ento,88,65,30,6
b82da1cb8f3afe5ccb643f87e2f853b0.py,BlogBlocks,57,97,3,3
7019296a9a9ad74e44f0.py,mavhc,8,7,1,2
8e19234b00a879d66671.py,gourneau,68,59,62,128
3031823.py,MalphasWats,58,3,13,7
9916268.py,jclement,28,38,6,2
7f3ab982eb65900c5159.py,JessicaSachs,15,13,5,2
7237350.py,timsutton,100,132,432,33
9604598.py,JesseBuesking,33,16,10,0
1149730.py,stefanfoulis,202,48,184,70
818005.py,progrium,199,129,3094,28
1284589.py,zeeshanlakhani,50,32,197,441
3380780.py,KitWallace,42,42,19,0
c1d9a654fbe6a4c12775e68ea1abb95a.py,jacobsalmela,23,81,143,24
65066bb84d6ff211fd628647cb1bbad7.py,henriquebastos,135,43,1497,111
742160.py,HenrikJoreteg,173,36,1389,46
4214222.py,tsileo,88,30,159,82
5614326.py,miguelgrinberg,128,15,7027,0
4396488.py,werediver,18,28,15,7
7781996.py,legoktm,167,23,96,73
8974ac739d1ac9f60423.py,EricsonWillians,38,19,57,18
1933f13bebe548db1104.py,NathanW2,71,127,165,17
1a23a578e32e268e7eb52ac63bdeeb2a.py,AntoineToubhans,25,17,3,5
702d05be879fa5a23d2b.py,dimitrs,11,2,6,0
7ceb3e7ef239e282a9d2.py,sergray,70,31,24,52
7665915.py,gregvish,8,10,19,2
11249958.py,Afterglow,55,27,14,0
cf4b324f8955bc56ce0ff9399d9fdea6.py,enlavin,6,9,13,1
8877450.py,lilydjwg,140,17,1589,176
5cb8b4c31cef7506c38b3c3b2b29b73a.py,farizrahman4u,55,18,821,6
6925159.py,underscorephil,31,105,60,6
495149.py,droot,64,29,37,0
5320934.py,jhamrick,89,22,783,36
d474e0540036d873047f.py,mivade,82,32,18,9
7398239.py,parosky,14,3,63,56
4626483.py,Glench,55,43,102,14
1085780.py,evandrix,57,108,218,493
1184264.py,gwik,54,8,66,7
881913.py,chrisfarms,51,18,19,1
7870550.py,omz,13,70,948,8
3019549.py,ljos,32,12,71,35
3685134.py,parhammmm,11,23,14,29
e972345a37686b9b1362.py,davidmogar,60,21,21,32
4279022.py,vndmtrx,35,78,26,19
2491663.py,kgaughan,69,136,52,45
2621334.py,Xion,79,41,144,29
